address,attraction,chance,city,cname,collected,cuuid,day,degree,delivered,endtime,ftype,iname,industry,info,invited,logo,maxsal,mina_url,minsal,month,overdue,refresh,reslan,scale,url
上海市长宁区延安西路889号太平洋企业中心22楼,超奈斯的哥哥姐姐带你玩转数据,可转正,上海,职业蛙,0,com_r9cqwwjmqwgz,4,本科,0,2018-10-22,1,实习生（数据分析方向）,教育培训,"<strong>该职位接受暑期实习。</strong><br><br><p>
	岗位描述
</p>
<p>
	1.&nbsp;在数据分析师的指导和安排下对海量后台数据进行清洗。
</p>
<p>
	2.&nbsp;协助数据分析师收集、整理、维护主营业务信息数据。
</p>
<p>
	3.&nbsp;参加培训了解公司业务，协助进行公司业务数据的分析工作。
</p>
<p>
	4.&nbsp;其他临时性数据整理工作。
</p>
<p>
	&nbsp;
</p>
<p>
	任职要求
</p>
<p>
	1.&nbsp;统招全日制本科，专业不限，对数据处理和分析有强烈兴趣。
</p>
<p>
	2.&nbsp;熟练使用Excel和Powerpoint。
</p>
<p>
	3.&nbsp;良好的沟通能力，认真负责细心勤勉。
</p>
<p>
	4.&nbsp;熟悉国内外高校名称及分布者优先录取，参与过相关分析者最佳。
</p>
<p>
	应届或2019年毕业同学，可每周实习3天以上，表现出色可留用。
</p>",0,https://sxsimg.xiaoyuanzhao.com/E8/60/E81162B184F84648C589FE6DDA365D60.png,125,pages/zwDetail/zwDetail?uuid=inn_flq8itmopvfk,100,8,0,2018-10-08 09:17:37,中文,150-500人,https://www.shixiseng.com/intern/inn_flq8itmopvfk
上海市浦东新区碧波路690号6号楼,起点平台；上市公司；互联网,面议,上海,阅文集团,0,com_40hfaeivmeuo,4,本科,0,2019-06-01,1,数据挖掘实习生,计算机/互联网,"<p>
	职位描述：
</p>
<p>
	<span style=""color:#2b2b2b;font-size:13px;background-color:#ffffff;"">1.参与阅文的推荐系统，搜索系统，用户画像，内容挖掘，文本分析的基础数据挖掘项目；</span><br>
<span style=""color:#2b2b2b;font-size:13px;background-color:#ffffff;"">2.参与推荐，搜索等线上系统的研发，调优</span>。
</p>
<p>
	任职要求：
</p>
<p>
	1.<span style=""color:#2b2b2b;font-size:13px;background-color:#ffffff;"">至少精通C++/JAVA/Python等一门编程语言；</span><br>
<span style=""color:#2b2b2b;font-size:13px;background-color:#ffffff;"">2.精通算法设计/数据结构；</span><br>
<span style=""color:#2b2b2b;font-size:13px;background-color:#ffffff;"">3.熟悉相关的数学理论知识；</span><br>
<span style=""color:#2b2b2b;font-size:13px;background-color:#ffffff;"">4.熟悉机器学习方法，数据挖掘常用方法及流程；</span><br>
<span style=""color:#2b2b2b;font-size:13px;background-color:#ffffff;"">5.有实际经验者优先考虑；</span><br>
<span style=""color:#2b2b2b;font-size:13px;background-color:#ffffff;"">6.有海量服务以及数据处理和并行计算开发经验优先；</span><br>
<span style=""color:#2b2b2b;font-size:13px;background-color:#ffffff;"">7.熟悉Hadoop、Storm、Spark等技术者优先；</span><br>
<span style=""color:#2b2b2b;font-size:13px;background-color:#ffffff;"">8.具备良好的团队合作和沟通能力。</span> 
</p>",0,https://sxsimg.xiaoyuanzhao.com/F9/10/F931FECF79984F4CB3AD5D6949B31410.png,250,pages/zwDetail/zwDetail?uuid=inn_i5fxb6djwsoo,200,7,0,2018-09-30 12:03:58,中文,500-2000人,https://www.shixiseng.com/intern/inn_i5fxb6djwsoo
湖北省武汉市东湖高新区光谷金融港B3栋,上市公司、大平台、广阔的发展空间,可转正,武汉,远光软件,0,com_l7ifm7cisouo,5,硕士,0,2018-11-30,1,数据工程师（2019届毕业生）,计算机/互联网,<p>岗位职责：</p><p>1、负责数据分析类产品数据模型设计及研发；<br> 2、负责ETL过程设计及研发；<br> 3、负责大数据产品数据底层研发、部署、维护。<br> 任职资格：</p><p>1 、能与客户沟通，并准确理解用户需求;<br> 2 、开展数据收集和清理理工作，熟练操作若干关系型/NoSQL 数据库;&nbsp;<br> 3 、能使用思维导图、类图等工具准确表达数据结构和算法设计方案;&nbsp;<br> 4 、熟练掌握深度学习算法、思路和工具，并根据实际进行应用;<br> 5 、掌握 R、Python 、Java等开展数据实验和编程;<br> 6 、具有良好的自学能力、沟通协调能力和团队合作精神;<br> <strong>7、招聘流程：</strong><span><strong>&nbsp;</strong></span><span><strong>网申</strong></span><span><strong>—&gt;宣讲会 —&gt; 现场笔试 —&gt; 面试 —&gt; 签订三方协议</strong></span> </p><p><span><br> </span><strong></strong> </p>,0,https://sxsimg.xiaoyuanzhao.com/6D/6D/6DCB3562D4C5E27DA8C24A80090BEA6D.png,150,pages/zwDetail/zwDetail?uuid=inn_putooz8xvus6,100,10,0,2018-09-29 09:26:10,中文,2000人以上,https://www.shixiseng.com/intern/inn_putooz8xvus6
重庆邂智科技,自然语音理解,面议,重庆,邂智科技,0,com_iajiuvplwp06,4,不限,0,2018-11-30,1,算法工程师(实习),计算机/互联网,"<p>
	岗位职责：
</p>
<p>
	1、参与智能产品中自然语言处理算法的研发，主要包括资源获取、文本特征提取、知识图谱、文本分类、智能分词校对等前沿领域；
</p>
<p>
	2、参与人脸识别在实体机器人中的应用
</p>
<p>
	3、参与NLP相关技术在智能产品上的探索应用。
</p>
<p>
	任职要求：
</p>
<p>
	1、计算机相关专业硕士及以上，编码基础扎实，擅长python优先；
</p>
<p>
	2、有较强的数据功底，统计、数学建模背景优先；
</p>
<p>
	3、对自然语言处理有浓厚的兴趣，有自然语言处理相关经验者优先；
</p>
<p>
	4、<span style=""color:#191f25;font-size:14px;line-height:21px;background-color:#ffffff;"">掌握计算机视觉的基本知识，熟悉opencv，具有深度学习经验者优先；</span> 
</p>
<p>
	5、一周确保4天实习时间，可以全职实习的优先；&nbsp;&nbsp;
</p>",0,https://sxsimg.xiaoyuanzhao.com/90/BA/902ED59D254AA84E2B63932E17C12EBA.png,150,pages/zwDetail/zwDetail?uuid=inn_4dkwn3hpbprh,100,12,0,2018-09-28 09:23:21,中文,50-150人,https://www.shixiseng.com/intern/inn_4dkwn3hpbprh
重庆邂智科技,AI,面议,重庆,邂智科技,0,com_iajiuvplwp06,5,不限,0,2018-11-30,1,知识库编辑,计算机/互联网,"<span style=""color:#666666;font-size:14px;background-color:#ffffff;"">1.负责智能机器人知识库的建设，保证机器人智能问答的准确率；</span><br>
<span style=""color:#666666;font-size:14px;background-color:#ffffff;"">2.收集客户的产品与服务知识库等资料，对资料进行整合与编辑；</span><br>
<span style=""color:#666666;font-size:14px;background-color:#ffffff;"">3.负责知识的优化、运营，参与知识库的逻辑规则建设；</span><br>
<span style=""color:#666666;font-size:14px;background-color:#ffffff;"">4.整理知识问答库内容，使智能机器人产品更为完善、准确、实用。</span>",0,https://sxsimg.xiaoyuanzhao.com/90/BA/902ED59D254AA84E2B63932E17C12EBA.png,150,pages/zwDetail/zwDetail?uuid=inn_l7yqswul31dj,100,4,0,2018-09-28 09:23:21,中文,50-150人,https://www.shixiseng.com/intern/inn_l7yqswul31dj
北京海淀区致真大厦D座1501,福利多多，水果多多，办公环境棒，领导nice,可转正,北京,安易信,0,com_klbvqqncefzh,4,本科,0,2018-12-01,1,数据运营（实习）,计算机/互联网,<p>岗位职责：</p><p>1，大数据信息的收集、整理</p><p>2，根据业务情况，进行相关数据的抓取配置、整理、验证</p><p>3，数据信息的日常维护、巡检，扩充数据业务</p><p>4、数据运营：对日常运营数据进行监控、预警，通过数据发现运营环节中的各种问题，薄弱环节和漏洞，提出改善和优化方案</p><p><br></p><p>任职要求：</p><p>1、学历与专业：本科（专业不限），在校大学生优先，每周至少4天实习</p><p>2、年龄与性别：不限</p><p>3、工作经验：数据整理工作经验者优先</p><p>4、行业背景：互联网大数据行业经验者优先</p><p>5、计算机使用技能：熟练掌握excel和数据透视表等</p><p>6、素质能力及性格特征：严谨认真，对数据有敏锐度。</p>,0,https://sxsimg.xiaoyuanzhao.com/A0/26/A0AB8FDA86A07CDF53D6C6CB2A194126.png,150,pages/zwDetail/zwDetail?uuid=inn_qea1tp8vivaz,100,12,0,2018-09-27 16:55:25,中文,50-150人,https://www.shixiseng.com/intern/inn_qea1tp8vivaz
上海市徐汇区天钥桥路1000号徐汇苑商务楼5楼,技术大牛云集，专业导师带领，阿里C轮融资,可转正,上海,数云信息,0,com_4m4qqweigbo4,4,本科,0,2018-12-31,0,BI售后工程师,"计算机/互联网,企业服务","<p>
	岗位职责：
</p>
<p>
	1、 熟悉BI售后流程<br>
2、 熟悉公司数据产品(BI、数据仓库)，能解答客户或业务部门提出的相关问题并协调解决<br>
3、 对客户或业务部门提出的问题进行归纳，定期总结汇报<br>
4、 配合各个部门工作，对公司的客户进行维护，及时掌握客户动态、反馈客户需求<br>
</p>
<p>
	岗位要求：
</p>
<p>
	1、熟悉SQL语言, 理解数据库基本知识、
</p>
<p>
	2、了解Linux系统, 了解python编程、<br>
</p>
<span></span>",0,https://sxsimg.xiaoyuanzhao.com/A1/7E/A1C0C2ACF493B2AF08AC32C0AD06B67E.png,200,pages/zwDetail/zwDetail?uuid=inn_jocx7wa4vv51,150,4,0,2018-09-25 19:04:49,中文,150-500人,https://www.shixiseng.com/intern/inn_jocx7wa4vv51
北京市海淀区西北旺东路10号院2号楼未名视通研发楼,福利待遇，公司前景，职位发展,可转正,北京,滴滴出行,0,com_2ibdkj5l4uni,5,本科,0,2018-10-31,1,DS-数据分析实习生,互联网,"<p>
	滴滴出行 数据分析实习生<span></span> 
</p>
<p>
	该职位位于滴滴出行数据科学部快捷乘客分析团队，致力于通过数据回答业务面临的核心问题，分析业务当前的核心痛点。候选人须具备较强的沟通与总结能力，在工作中可很好地学习并锻炼数据分析方法，通过数据回答业务方的核心问题，并将数据展现为精炼和有效的观点帮助业务决策。<span></span> 
</p>
<p>
	<span>&nbsp;</span> 
</p>
<p>
	工作职责<span></span> 
</p>
<p>
	<span>1.&nbsp;&nbsp;&nbsp;&nbsp; </span>与运营、产品一起回答重要的业务问题和产品问题，高效的分析业务当前的核心痛点，将数据精炼为可行动的建议，更为高效和迅速的推进决策。<span></span> 
</p>
<p>
	<span>2.&nbsp;&nbsp;&nbsp;&nbsp; </span>研究和评估业务策略上线效果，回答核心问题，推进业务重要的决策。<span></span> 
</p>
<p>
	<span>3.&nbsp;&nbsp;&nbsp;&nbsp; </span>定义关键指标用来解析当前的业务现状，不断优化和完善日常监控业务现状的数据报表。<span></span> 
</p>
<p>
	<span>&nbsp;</span> 
</p>
<p>
	任职资格：<span></span> 
</p>
<p>
	<span>1.&nbsp;&nbsp;&nbsp;&nbsp; <span>计算机类、信息类、</span></span>数学等相关专业或有相关数据分析实习经历；
</p>
<p>
	<span>2.&nbsp;&nbsp;&nbsp;&nbsp; </span>对数字敏感，对商业和业务逻辑敏感，具备良好的逻辑分析能力和系统性思维能力；<span></span> 
</p>
<p>
	<span>3.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</span><span>精通</span><span>SQL，熟悉常用的机器学习算法，可python/R实现。</span> 
</p>
<p>
	4.&nbsp; &nbsp; &nbsp;2020年毕业；
</p>
<p>
	<span>5.&nbsp; &nbsp; &nbsp;平均</span>每周可实习4.5天以上，且持续4个月以上。
</p>",0,https://sxsimg.xiaoyuanzhao.com/3C/D1/3C0BD69C2DC0C5222A061635FDC55BD1.jpg,300,pages/zwDetail/zwDetail?uuid=inn_gsitn3r9nfp8,200,5,0,2018-09-25 17:22:11,中文,2000人以上,https://www.shixiseng.com/intern/inn_gsitn3r9nfp8
网易 杭州研究院,网易出品 必属精品,面议,杭州,网易,0,com_2b9kuskmtjri,5,硕士,0,2019-12-31,1,数据挖掘实习生,互联网,"<p><span style=""background-color:#ffffff;"">工作职责</span> </p><p><span style=""color:#253443;background-color:#ffffff;"">1、负责基于海量用户数据，研究用户行为，开发用户画像；</span> </p><span style=""color:#253443;background-color:#ffffff;"">2、负责设计新闻精准投放，个性化推荐等算法，提高产品用户体验和新闻排序效果；</span><br> <span style=""color:#253443;background-color:#ffffff;"">3、负责各算法和模型的分布式实现（离线，在线），丰富并行算法库；</span><br> <span style=""color:#253443;background-color:#ffffff;"">4、负责提供系统设计和代码文档；</span><br> <p><span style=""color:#253443;background-color:#ffffff;"">5、参与数据清洗和过滤、特征抽取、参数选择、算法实验、效果分析。</span> </p><p><span style=""background-color:#ffffff;"">资格要求</span> </p><p><span style=""color:#253443;background-color:#ffffff;""><span style=""color:#253443;background-color:#ffffff;"">1、硕士或博士学历，计算机、应用数学、模式识别、人工智能、自控、统计、运筹学等专业；</span><br> <span style=""color:#253443;background-color:#ffffff;"">2、有机器学习或相关实习经验；</span><br> <span style=""color:#253443;background-color:#ffffff;"">3、对机器学习、概率统计，最优化等算法原理及其在互联网行业的应用有深入的理解和浓厚的兴趣；</span><br> <span style=""color:#253443;background-color:#ffffff;"">4、熟练掌握至少一种编程语言，Java、Scala、C++、R、Python；</span><br> <span style=""color:#253443;background-color:#ffffff;"">5、熟悉Linux工作环境。</span><br> </span> </p><p><span style=""color:#253443;background-color:#ffffff;""><br> </span> </p>",0,https://sxsimg.xiaoyuanzhao.com/81/2C/811D40A22992731C00ADBD166EAFD12C.png,200,pages/zwDetail/zwDetail?uuid=inn_ikwqpg4dy2wj,150,4,0,2018-09-25 15:49:59,中文,2000人以上,https://www.shixiseng.com/intern/inn_ikwqpg4dy2wj
深圳市南山区桃园路1号西海明珠大厦F座20层2001室,弹性工作；定期体检；集体出游；下午茶,可转正,深圳,比特大陆,0,com_hssolfujhw7m,4,本科,0,2018-10-21,1,数据实习生,计算机/互联网,"<p>
	<p>
		岗位职责<br>
负责图像数据筛选和质量检查、标注
	</p>
任职要求<br>
1、工科专业优先<br>
2、对数据的敏感度高，具备良好的数据分析能力和解决问题的能力<br>
3、工作细心严谨，责任心强，积极主动，善于总结，有较强的执行能力<br>
4、良好的沟通能力和团队协作能力，工作积极主动。<br>
5、全职4天及以上/周，实习3-6个月，可尽快入职者优先
</p>",0,https://sxsimg.xiaoyuanzhao.com/11/B8/11ED28DBEE8427424FCB55647C6F9DB8.png,200,pages/zwDetail/zwDetail?uuid=inn_gbyprfvxfniq,150,4,0,2018-09-22 09:28:53,中文,150-500人,https://www.shixiseng.com/intern/inn_gbyprfvxfniq
济南历城区孙村镇华昱大厦,提供免费住宿和餐补,可转正,济南,先进数通,0,com_vlvbxadwzg93,5,本科,0,2019-01-31,1,ETL实习生,计算机/互联网,"<p>
	1、应届毕业生，计算机相关专业；
</p>
<p>
	2、掌握主流的软件开发技术，如：JAVA/PHP
</p>
<p>
	3、掌握数据库以及数据库编程，数据库包括：DB2/ORACLE/MYSQL/GBASE/GP等等
</p>
<p>
	4、掌握Linux操作系统常用命令以及Shell编程
</p>",0,https://sxsimg.xiaoyuanzhao.com/73/A8/739B2AD39FE59481D4B1FA4B93D418A8.png,0,pages/zwDetail/zwDetail?uuid=inn_jwjbxumn2piu,0,9,0,2018-09-20 12:58:29,中文,500-2000人,https://www.shixiseng.com/intern/inn_jwjbxumn2piu
